entity_id,relevant,wildlife,contactable,problem,source_categories,n_sources,name,address,telephone,e-mail,station_url,service_area,accepted_animals,description,source_urls
2834,unsure,unsure,yes,scope: animal rescue dispatch,LIST,2,Tierrettungsleitstelle U-N-A,,"[""0700-952 952 95""]",,"[""http://tierrettungsdienst.eu/""]",60xxx bis 69xxx (Regionen F - WI - AB - DA - MA - LU - KL - SB),"[""[]""]",,https://wildtierschutz-deutschland.de/wildtier-notfall/wildtierauffangstationen-baden-wuerttemberg-stuttgart-tuebingen https://wildtierschutz-deutschland.de/wildtier-notfall/wildtierauffangstationen-hessen-rheinland-pfalz-saarland
2841,yes,yes,yes,,LIST,1,Wildtierfreunde e.V,63477 Maintal-Dörnigheim,,,"[""https://www.wildtierfreunde.com/""]",,"[""[\""Kleinv\\u00f6gel\"", \""Greifv\\u00f6gel\"", \""Eulen\"", \""Wasserv\\u00f6gel\"", \""Klein-S\\u00e4ugetiere\"", \""Rehe\"", \""Igel\"", \""Eichh\\u00f6rnchen\""]""]",,https://wildtierschutz-deutschland.de/wildtier-notfall/wildtierauffangstationen-hessen-rheinland-pfalz-saarland
2846,yes,yes,yes,,LIST,1,Igelpflegestelle Stachelnest Hochheim,65239 Hochheim am Main,,"[""Britta.Dolch@web.de""]",,,"[""[\""Igel\""]""]",,https://wildtierschutz-deutschland.de/wildtier-notfall/wildtierauffangstationen-hessen-rheinland-pfalz-saarland
2852,yes,yes,yes,,LIST,1,Eichhörnchen-Hilfe Saarlouis Roden,66740 Saarlouis,,"[""schusterman@kabelmail.de""]",,,"[""[\""Eichh\\u00f6rnchen\"", \""Siebenschl\\u00e4fer\"", \""Entenk\\u00fcken\"", \""Wallaby K\\u00e4ngurus\""]""]",,https://wildtierschutz-deutschland.de/wildtier-notfall/wildtierauffangstationen-hessen-rheinland-pfalz-saarland
2859,yes,yes,no,no contact: town only,LIST,1,Wildvogelrettung e.V. Station Hochspeyer,67098 Bad Dürkheim,,,,,"[""[]""]",,https://wildtierschutz-deutschland.de/wildtier-notfall/wildtierauffangstationen-hessen-rheinland-pfalz-saarland
2861,yes,yes,yes,,LIST,1,Ehrenamtliche Wildvogelhilfe e.V.,67227 Frankenthal,,,"[""https://ehrenamtliche-wildvogelhilfe.de/""]",,"[""[\""Amsel\"", \""Drosseln\"", \""Stare\""]""]",,https://wildtierschutz-deutschland.de/wildtier-notfall/wildtierauffangstationen-hessen-rheinland-pfalz-saarland
2871,yes,yes,yes,,LIST,1,Ehrenamtliche Wildvogelhilfe e.V.,68307 Mannheim,,,"[""https://ehrenamtliche-wildvogelhilfe.de/""]",,"[""[\""Spatzen und Finken Meisen Rotschw\\u00e4nzchen nach Absprache\""]""]",,https://wildtierschutz-deutschland.de/wildtier-notfall/wildtierauffangstationen-hessen-rheinland-pfalz-saarland
2889,yes,yes,yes,,LIST,1,Wildtierpflegestation Mittelbaden e.V.,76476 Bischweier,,,"[""https://wildtierpflegestation-mittelbaden.de/""]",,"[""[\""Bilche\"", \""Eichh\\u00f6rnchen\"", \""Feldhasen\"", \""Wildkaninchen\"", \""Rehe\"", \""Fuchswelpen\"", \""Marderartige\"", \""Dachswelpen\"", \""Frischline\"", \""Greifv\\u00f6gel\""]""]",,https://wildtierschutz-deutschland.de/wildtier-notfall/wildtierauffangstationen-baden-wuerttemberg-stuttgart-tuebingen
2893,no,no,yes,scope: exotic pets,LIST,1,Auffangstation für Reptilien und Exoten,76857 Gossersweiler Stein,"[""0634 699 99 57 0""]","[""Kevin@auffangstation-reptilien.de""]","[""http://www.auffangstation-reptilien.de""]",,"[""[\""Reptilien\"", \""Amphibien\"", \""Wirbellose\""]""]",,https://wildtierschutz-deutschland.de/wildtier-notfall/wildtierauffangstationen-baden-wuerttemberg-stuttgart-tuebingen
2896,yes,yes,yes,,LIST,1,Igelrettung Ortenau e.V.,77966 Kappel-Grafenhausen,,"[""igeligelrettungortenauev@web.de""]",,,"[""[\""Igel\""]""]",,https://wildtierschutz-deutschland.de/wildtier-notfall/wildtierauffangstationen-baden-wuerttemberg-stuttgart-tuebingen
2897,unsure,unsure,yes,scope: general animal welfare,LIST,1,Tiere in Not e.V.,78194 Immendingen,"[""074 628 192""]",,,,"[""[\""Igel\""]""]",,https://wildtierschutz-deutschland.de/wildtier-notfall/wildtierauffangstationen-baden-wuerttemberg-stuttgart-tuebingen
2902,yes,yes,no,no contact: town only,LIST,1,Mauersegler und Alpensegler Station Freiburg,79112 Freiburg,,,,,"[""[\""Mauersegler\"", \""Alpensegler\""]""]",,https://wildtierschutz-deutschland.de/wildtier-notfall/wildtierauffangstationen-baden-wuerttemberg-stuttgart-tuebingen
2907,unsure,unsure,yes,scope: city pigeons; name generic,LIST,1,Taubennotfall,,,,"[""https://www.facebook.com/groups/223203588124951/""]",Bayern | Franken | Thüringen,"[""[\""Tauben\""]""]",,https://wildtierschutz-deutschland.de/wildtier-notfall/wildtierauffangstationen-bayern-franken-thueringen
2921,no,no,yes,scope: fawn-rescue group,LIST,1,Kitzrettung Dreiburgerland,94104 Tittling,,"[""info@kitzrettung-dreiburgerland.de""]","[""https://www.kitzrettung-dreiburgenland.de/""]",PLZ Gebiete von 90-92,"[""[\""Rehkitz\""]""]",,https://wildtierschutz-deutschland.de/wildtier-notfall/wildtierauffangstationen-bayern-franken-thueringen
2956,unsure,unsure,yes,scope: vet school wildlife unit,LIST,2,Ecole Vétérinaire de Maisons-Alfort,,,,"[""https://www.vet-alfort.fr/services-cliniques/faune-sauvage-cedaf/l-equipe""]",,"[""[]""]",,http://greifvogelhilfe.de/index.php/links http://greifvogelhilfe.de/links
2963,no,no,yes,scope: vet,LIST,2,Tierklinik Sattledt,,,,"[""http://www.tierklinik-sattledt.at/abteilungen-und-fachgebiete/ziervoegel/""]",,"[""[]""]",,http://greifvogelhilfe.de/index.php/links http://greifvogelhilfe.de/links
2965,yes,yes,yes,,LIST,2,GREFA,,,,"[""http://www.grefa.org/contacto""]",,"[""[]""]",,http://greifvogelhilfe.de/index.php/links http://greifvogelhilfe.de/links
2966,no,no,yes,scope: falconry business,LIST,2,Falcon Guardian,,"[""034-646-882""]","[""info@falconguardian.es""]","[""http://www.falconguardian.es/""]",,"[""[]""]",,http://greifvogelhilfe.de/index.php/links http://greifvogelhilfe.de/links
2969,yes,yes,yes,,LIST,2,Recuperoselvatici,,,,"[""http://www.recuperoselvatici.it/principale.htm""]",,"[""[]""]",,http://greifvogelhilfe.de/index.php/links http://greifvogelhilfe.de/links
2974,no,no,yes,scope: zoo,LIST,2,Zoo Zagreb,,,,"[""https://zoo.hr/""]",,"[""[]""]",,http://greifvogelhilfe.de/index.php/links http://greifvogelhilfe.de/links
2979,yes,yes,yes,,LIST,2,Moholoholo Animal Rehabilitation Centre,,,,"[""http://www.moholoholo.co.za/Contact-Us""]",,"[""[]""]",,http://greifvogelhilfe.de/index.php/links http://greifvogelhilfe.de/links
2984,yes,yes,yes,,LIST,2,Chintiminiwildlife Center,,,,"[""https://chintiminiwildlife.org/wildlife-emergencies.htm""]",,"[""[]""]",,http://greifvogelhilfe.de/index.php/links http://greifvogelhilfe.de/links
2991,no,no,yes,scope: vet,LIST,2,Exotic Animal Hospital of Orlando,,,,"[""https://www.orlandoexoticveterinarian.com/""]",,"[""[]""]",,http://greifvogelhilfe.de/index.php/links http://greifvogelhilfe.de/links
2996,yes,yes,yes,,LIST,2,Sarvey Wildlife Care Center,,,,"[""http://www.sarveywildlife.org/contact-us.aspx""]",,"[""[]""]",,http://greifvogelhilfe.de/index.php/links http://greifvogelhilfe.de/links
2997,no,no,yes,scope: research centre,LIST,2,Sutton Avian Research Center,,,,"[""http://www.suttoncenter.org/conservation/""]",,"[""[]""]",,http://greifvogelhilfe.de/index.php/links http://greifvogelhilfe.de/links
3005,yes,yes,yes,,LIST,2,"Wildlife Recovery Association, Birds of Prey",,,,"[""http://www.wildliferecovery.org/""]",,"[""[]""]",,http://greifvogelhilfe.de/index.php/links http://greifvogelhilfe.de/links
3010,no,no,yes,scope: vet,LIST,2,Clinica Veterinaria Ojos del Salado,,,,"[""https://veterinario.cybo.com/CL-biz/cl%C3%ADnica-veterinaria-ojos-del-salado""]",,"[""[]""]",,http://greifvogelhilfe.de/index.php/links http://greifvogelhilfe.de/links
3012,no,no,no,not an organisation: map search link,LIST,2,Tierkliniken/Tierärzte in Chile,,,,"[""https://www.google.de/maps/search/veterinaria+chile/@-28.0808744,-58.2896677,7135740m/data=!3m1!1e3""]",,"[""[]""]",,http://greifvogelhilfe.de/index.php/links http://greifvogelhilfe.de/links
3017,yes,yes,yes,,LIST,2,Wild Rescue Darwin,,,,"[""http://wildlifedarwin.org.au/""]",,"[""[]""]",,http://greifvogelhilfe.de/index.php/links http://greifvogelhilfe.de/links
3023,unsure,unsure,yes,name: contact person heading,LIST,1,Contact : J. DHORNE,61 rue Waesserling - 67350 SCHALKENDORF,"[""03.88.51.59.04""]",,,Alsace / Lorraine | 67,"[""[\""oiseaux europ\\u00e9ens\""]""]",,http://reptilvar.free.fr/centre.htm
3029,unsure,unsure,yes,name: contact person heading,LIST,1,Contact : LE MOUEL Arno,Maison de l'Environnement rue St Gildas - 56920 Guéltas,"[""02 97 38 90 70""]",,,"Bretagne | 22, 29, 35, 56","[""[\""chauves-souris\""]""]",,http://reptilvar.free.fr/centre.htm
3030,unsure,unsure,yes,scope: aquarium,LIST,1,Océanopolis,B.P. 411 - 29275 BREST CEDEX,"[""02.98.34.40.40""]",,,"Bretagne | 29, 22, 56, 35","[""[\""mammif\\u00e8res marins et tortues marines\""]""]",,http://reptilvar.free.fr/centre.htm
3031,unsure,unsure,yes,name: generic heading,LIST,1,Centre régional,11 rue de l'Aviateur Henry - 18120 MEREAU,"[""02.48.71.35.15""]",,,"Centre | 18, 36, 37, 41, 45","[""[\""oiseaux prot\\u00e9g\\u00e9s\""]""]",,http://reptilvar.free.fr/centre.htm
3037,unsure,unsure,yes,scope: bird protection league,LIST,1,LPO/Paris,136 rue Falguière - 75015 PARIS,"[""01.53.58.58.38""]",,,"Ile de France | 75, 77, 78, 91, 92, 93, 94, 95","[""[\""relais t\\u00e9l\\u00e9phonique pour l'Ile de France\""]""]",,http://reptilvar.free.fr/centre.htm
3039,unsure,unsure,yes,scope: otter centre,LIST,1,"Centre ""La Loutre""",87430 VERNEUIL SUR VIENNE,"[""05.55.48.03.04""]",,,"Limousin | 19, 23, 87","[""[\""oiseaux et mammif\\u00e8res\""]""]",,http://reptilvar.free.fr/centre.htm
3042,no,no,yes,scope: raptor show,LIST,1,Le Donjon des Aigles,65400 BEAUCENS,"[""05.62.97.19.59""]",,,"Midi-Pyrénées | 31, 32, 40, 64, 65","[""[\""rapaces\""]""]",,http://reptilvar.free.fr/centre.htm
3062,unsure,unsure,yes,name: contact person heading,LIST,1,Contact : D. BARNET,52 ch. De Rochasson - 38240 MEYLAN,"[""04.76.90.95.17""]",,,"Rhône Alpes | 05, 26, 38, 73","[""[\""faune europ\\u00e9enne\""]""]",,http://reptilvar.free.fr/centre.htm
3069,yes,yes,no,duplicate: same station as another entity; maps link only,LIST,2,"Igelpflegestation Walter Zoo Gossau, SG (/igelstationen/168-igelpflegestation-im-walter-zoo-gossau.html)",,,,"[""https://maps.google.ch/maps/ms?ie=UTF8&hl=de&source=embed&msa=0&msid=102300614431404913041.0004656a5958d82fb7ae5&ll=47.347198,9.365845&spn=0.764855,1.816864&t=p&z=9""]",,"[""[]""]",,http://igelverein.ch/igelstationen.html http://igelverein.ch/igelstationen.html?id=23&sectionid=12&task=category
